customerID,gender,SeniorCitizen,tenure,TenureGroup,Contract,InternetService,MonthlyCharges,TotalCharges,AvgMonthlySpend,Churn,ChurnFlag
1951-IEYXM,Male,0,72,4-6 yrs,Two year,DSL,90.6,6441.85,88.24452054794521,No,0
3318-NMQXL,Male,0,3,0-1 yr,Month-to-month,Fiber optic,92.0,266.8,66.7,No,0
3143-ILDAL,Male,0,56,4-6 yrs,Month-to-month,Fiber optic,94.45,5124.6,89.90526315789474,Yes,1
1022-RKXDR,Female,0,41,2-4 yrs,One year,No,24.85,962.25,22.910714285714285,No,0
2361-FJWNO,Male,0,40,2-4 yrs,One year,DSL,36.0,1382.9,33.72926829268293,No,0
2272-UOINI,Female,0,7,0-1 yr,Month-to-month,DSL,78.5,571.05,71.38125,No,0
8232-UTFOZ,Male,0,69,4-6 yrs,Two year,No,19.95,1399.35,19.990714285714283,No,0
3750-YHRYO,Male,0,7,0-1 yr,One year,No,20.65,150.0,18.75,No,0
6637-KYRCV,Female,0,5,0-1 yr,Month-to-month,DSL,30.5,167.2,27.866666666666664,No,0
5668-MEISB,Female,0,72,4-6 yrs,Two year,Fiber optic,106.1,7657.4,104.8958904109589,No,0
0129-QMPDR,Male,0,44,2-4 yrs,One year,No,20.5,865.05,19.223333333333333,No,0
7188-CBBBA,Female,0,65,4-6 yrs,One year,Fiber optic,95.5,6153.85,93.24015151515152,No,0
5356-CSVSQ,Female,0,3,0-1 yr,Month-to-month,DSL,64.6,174.2,43.55,No,0
3221-CJMSG,Male,0,24,1-2 yrs,Month-to-month,DSL,51.1,1269.6,50.784,No,0
4720-VSTSI,Female,0,44,2-4 yrs,Month-to-month,Fiber optic,84.8,3862.55,85.83444444444444,Yes,1
3219-JQRSL,Female,1,72,4-6 yrs,Two year,DSL,89.1,6352.4,87.01917808219177,No,0
2801-NISEI,Male,0,24,1-2 yrs,Month-to-month,DSL,54.95,1348.5,53.94,No,0
3946-MHCZW,Male,0,1,0-1 yr,Month-to-month,DSL,50.9,50.9,25.45,Yes,1
4623-ZKHLY,Male,0,22,1-2 yrs,Month-to-month,No,20.45,471.55,20.502173913043478,No,0
6732-VAILE,Male,0,70,4-6 yrs,Two year,DSL,85.95,5931.75,83.54577464788733,No,0
8201-AAXCB,Male,0,25,2-4 yrs,Month-to-month,DSL,60.35,1404.65,54.025000000000006,No,0
7696-CFTAT,Male,0,37,2-4 yrs,Two year,No,19.8,726.1,19.107894736842105,No,0
1845-CSBRZ,Female,1,22,1-2 yrs,Month-to-month,Fiber optic,85.35,1961.6,85.28695652173913,No,0
2123-VSCOT,Female,0,59,4-6 yrs,Two year,DSL,72.1,4194.85,69.91416666666667,No,0
6651-AZVTJ,Male,0,49,4-6 yrs,Month-to-month,Fiber optic,99.8,4872.45,97.449,Yes,1
4566-GOLUK,Male,0,47,2-4 yrs,Month-to-month,Fiber optic,107.35,5118.95,106.64479166666666,Yes,1
2484-DGXPZ,Female,0,31,2-4 yrs,Month-to-month,No,19.55,658.95,20.5921875,Yes,1
2018-QKYGT,Male,0,1,0-1 yr,Month-to-month,Fiber optic,81.05,81.05,40.525,No,0
2792-VPPET,Male,0,3,0-1 yr,Month-to-month,No,20.5,76.95,19.2375,No,0
7409-JURKQ,Female,0,53,4-6 yrs,One year,Fiber optic,111.8,5809.75,107.58796296296296,No,0
3247-MHJKM,Male,0,1,0-1 yr,Month-to-month,No,20.2,20.2,10.1,No,0
1964-SVLEA,Male,0,20,1-2 yrs,One year,No,19.7,415.9,19.804761904761904,No,0
4587-NUKOX,Female,0,3,0-1 yr,Month-to-month,Fiber optic,79.1,246.5,61.625,Yes,1
7297-DVYGA,Female,0,51,4-6 yrs,One year,No,19.85,996.95,19.172115384615385,No,0
2239-CGBUZ,Female,0,51,4-6 yrs,One year,DSL,60.5,3145.15,60.48365384615385,No,0
0854-UYHZD,Female,0,13,1-2 yrs,Two year,No,19.55,265.3,18.95,No,0
7243-LCGGZ,Female,0,1,0-1 yr,Month-to-month,No,20.9,20.9,10.45,No,0
8267-KFGYD,Male,0,1,0-1 yr,Month-to-month,No,21.05,21.05,10.525,No,0
4890-VMUAV,Male,0,63,4-6 yrs,One year,DSL,71.5,4576.3,71.5046875,No,0
9261-WDCAF,Male,0,3,0-1 yr,Month-to-month,DSL,54.65,189.1,47.275,No,0
3764-MNMOI,Male,0,46,2-4 yrs,Two year,No,19.2,908.15,19.322340425531916,No,0
7442-YGZFK,Male,0,1,0-1 yr,Month-to-month,DSL,49.8,49.8,24.9,No,0
0420-BWTPW,Male,0,8,0-1 yr,Month-to-month,DSL,25.5,215.2,23.91111111111111,Yes,1
8229-BUJHX,Female,0,71,4-6 yrs,Two year,No,20.5,1500.95,20.84652777777778,No,0
7449-HVPIV,Male,0,55,4-6 yrs,Month-to-month,Fiber optic,90.4,5099.15,91.05624999999999,No,0
5504-WSIUR,Female,0,70,4-6 yrs,One year,Fiber optic,90.25,6385.95,89.94295774647887,No,0
8183-ONMXC,Female,0,2,0-1 yr,Month-to-month,Fiber optic,80.75,159.45,53.15,Yes,1
8466-PZBLH,Male,0,67,4-6 yrs,Two year,Fiber optic,104.6,6885.75,101.26102941176471,No,0
9614-RMGHA,Male,0,65,4-6 yrs,Month-to-month,Fiber optic,91.85,5940.85,90.01287878787879,Yes,1
8735-IJJEG,Male,0,14,1-2 yrs,Month-to-month,DSL,50.2,668.85,44.59,No,0
0564-MUUQK,Female,0,20,1-2 yrs,Month-to-month,Fiber optic,95.5,1916.2,91.24761904761905,No,0
5054-IEXZT,Male,0,1,0-1 yr,Month-to-month,Fiber optic,75.35,75.35,37.675,Yes,1
5834-ASPWA,Male,0,1,0-1 yr,Month-to-month,Fiber optic,75.45,75.45,37.725,Yes,1
0701-RFGFI,Female,0,49,4-6 yrs,Month-to-month,Fiber optic,95.4,4613.95,92.279,No,0
0019-EFAEP,Female,0,72,4-6 yrs,Two year,Fiber optic,101.3,7261.25,99.46917808219177,No,0
5619-PTMIK,Female,0,46,2-4 yrs,Month-to-month,DSL,53.1,2459.8,52.336170212765964,No,0
3737-XBQDD,Male,0,24,1-2 yrs,Month-to-month,Fiber optic,84.85,2048.8,81.95200000000001,No,0
5882-CMAZQ,Female,0,5,0-1 yr,Month-to-month,DSL,34.25,163.55,27.258333333333336,No,0
5846-QFDFI,Female,0,33,2-4 yrs,Month-to-month,Fiber optic,88.6,2888.7,84.96176470588235,No,0
4445-KWOKW,Female,0,42,2-4 yrs,One year,DSL,60.15,2421.6,56.31627906976744,No,0
3511-APPBJ,Male,0,23,1-2 yrs,One year,Fiber optic,99.95,2292.75,95.53125,No,0
7967-HYCDE,Male,0,8,0-1 yr,Month-to-month,Fiber optic,70.7,553.4,61.48888888888889,No,0
2430-RRYUW,Male,0,66,4-6 yrs,One year,DSL,54.8,3465.7,51.72686567164179,No,0
3948-XHGNA,Male,0,24,1-2 yrs,Month-to-month,DSL,49.55,1210.4,48.416000000000004,Yes,1
3723-BFBGR,Male,1,24,1-2 yrs,Month-to-month,DSL,54.8,1291.3,51.652,No,0
0565-IYCGT,Male,0,69,4-6 yrs,One year,DSL,78.6,5356.45,76.52071428571428,Yes,1
5447-WZAFP,Female,0,53,4-6 yrs,One year,Fiber optic,100.3,5200.8,96.31111111111112,No,0
5110-CHOPY,Female,0,60,4-6 yrs,Two year,DSL,53.6,3237.05,53.06639344262295,No,0
5445-UTODQ,Female,0,7,0-1 yr,Month-to-month,Fiber optic,81.1,576.65,72.08125,Yes,1
4425-OWHWB,Female,0,20,1-2 yrs,One year,No,19.35,433.75,20.654761904761905,No,0
7892-QVYKW,Female,0,23,1-2 yrs,Month-to-month,Fiber optic,85.6,1868.4,77.85000000000001,No,0
9675-ICXCT,Male,0,72,4-6 yrs,Two year,DSL,80.8,5728.55,78.47328767123288,No,0
1024-VRZHF,Male,0,11,0-1 yr,Month-to-month,Fiber optic,74.95,825.7,68.80833333333334,Yes,1
4703-MQYKT,Male,0,21,1-2 yrs,Two year,No,19.6,390.4,17.745454545454546,No,0
9497-QCMMS,Male,1,1,0-1 yr,Month-to-month,Fiber optic,93.55,93.55,46.775,Yes,1
5692-ICXLW,Male,1,31,2-4 yrs,Month-to-month,Fiber optic,90.7,2845.15,88.9109375,No,0
0602-DDUML,Female,0,57,4-6 yrs,Two year,DSL,69.75,3894.4,67.1448275862069,No,0
2208-MPXIO,Female,0,45,2-4 yrs,Two year,No,20.0,886.4,19.269565217391303,No,0
1960-UYCNN,Male,0,10,0-1 yr,Month-to-month,Fiber optic,95.25,1021.55,92.86818181818181,No,0
0348-SDKOL,Female,0,58,4-6 yrs,Month-to-month,Fiber optic,102.1,5885.4,99.75254237288135,Yes,1
3190-FZATL,Male,0,14,1-2 yrs,Month-to-month,No,19.95,268.4,17.89333333333333,No,0
7336-RLLRH,Male,0,27,2-4 yrs,One year,DSL,80.85,2204.35,78.72678571428571,No,0
4373-MAVJG,Female,0,14,1-2 yrs,Month-to-month,Fiber optic,90.9,1259.0,83.93333333333334,Yes,1
8901-HJXTF,Female,0,12,0-1 yr,Month-to-month,DSL,29.2,309.1,23.77692307692308,Yes,1
7710-JSYOA,Female,0,69,4-6 yrs,Two year,Fiber optic,93.3,6398.05,91.40071428571429,No,0
5419-KLXBN,Female,0,25,2-4 yrs,Month-to-month,Fiber optic,89.15,2257.75,86.83653846153847,Yes,1
3424-NMNBO,Male,1,58,4-6 yrs,One year,Fiber optic,108.85,6287.25,106.5635593220339,Yes,1
9885-MFVSU,Female,0,35,2-4 yrs,Two year,DSL,46.35,1662.05,46.168055555555554,No,0
4514-GFCFI,Female,1,16,1-2 yrs,Month-to-month,Fiber optic,84.75,1350.15,79.42058823529412,Yes,1
0607-MVMGC,Male,0,45,2-4 yrs,One year,DSL,78.75,3600.65,78.275,No,0
3365-SAIGS,Female,0,17,1-2 yrs,Month-to-month,Fiber optic,83.55,1329.15,73.84166666666667,No,0
9828-AOQLM,Female,0,1,0-1 yr,Month-to-month,DSL,45.7,45.7,22.85,Yes,1
8022-BECSI,Male,0,22,1-2 yrs,One year,No,19.6,422.5,18.369565217391305,No,0
8000-REIQB,Female,1,1,0-1 yr,Month-to-month,Fiber optic,69.95,69.95,34.975,Yes,1
9993-LHIEB,Male,0,67,4-6 yrs,Two year,DSL,67.85,4627.65,68.05367647058823,No,0
0266-CLZKZ,Female,0,67,4-6 yrs,Two year,Fiber optic,105.65,6717.9,98.79264705882352,No,0
7615-ESMYF,Female,0,2,0-1 yr,Month-to-month,DSL,44.6,97.1,32.36666666666667,Yes,1
3858-VOBET,Male,0,23,1-2 yrs,Month-to-month,Fiber optic,74.95,1710.45,71.26875,Yes,1
7020-OZKXZ,Female,1,9,0-1 yr,Month-to-month,Fiber optic,75.5,637.4,63.739999999999995,No,0
3977-QCRSL,Female,0,5,0-1 yr,Month-to-month,No,20.15,117.95,19.658333333333335,No,0
0017-DINOC,Male,0,54,4-6 yrs,Two year,DSL,45.2,2460.55,44.73727272727273,No,0
1447-PJGGA,Female,0,57,4-6 yrs,Two year,Fiber optic,95.25,5464.65,94.21810344827585,Yes,1
8565-CLBZW,Male,0,24,1-2 yrs,Month-to-month,Fiber optic,89.85,2165.05,86.602,Yes,1
9139-WQQDY,Female,0,49,4-6 yrs,One year,Fiber optic,100.45,4941.8,98.836,Yes,1
0224-HJAPT,Male,0,5,0-1 yr,Month-to-month,DSL,47.15,223.15,37.19166666666667,Yes,1
8086-OVPWV,Male,0,2,0-1 yr,Month-to-month,Fiber optic,80.2,181.1,60.36666666666667,Yes,1
9430-FRQOC,Female,0,4,0-1 yr,Month-to-month,Fiber optic,87.1,341.45,68.28999999999999,Yes,1
7639-OPLNG,Male,0,70,4-6 yrs,Two year,DSL,79.25,5731.85,80.73028169014086,No,0
3074-GQWYX,Male,0,5,0-1 yr,Month-to-month,Fiber optic,75.9,357.75,59.625,Yes,1
1492-QGCLU,Male,0,53,4-6 yrs,Month-to-month,DSL,85.7,4616.1,85.48333333333333,No,0
6845-RGTYS,Female,0,47,2-4 yrs,Month-to-month,Fiber optic,98.75,4533.7,94.45208333333333,Yes,1
7328-OWMOM,Female,0,31,2-4 yrs,One year,No,20.1,589.25,18.4140625,No,0
4418-LZMSV,Male,0,13,1-2 yrs,Month-to-month,DSL,61.8,750.1,53.57857142857143,No,0
5155-AZQPB,Female,0,28,2-4 yrs,Month-to-month,DSL,49.9,1410.25,48.62931034482759,No,0
8861-HGGKB,Female,0,10,0-1 yr,Month-to-month,Fiber optic,86.45,830.85,75.53181818181818,Yes,1
1087-GRUYI,Male,0,38,2-4 yrs,Two year,No,20.4,743.5,19.064102564102566,No,0
7065-YUNRY,Female,0,1,0-1 yr,Month-to-month,DSL,45.3,45.3,22.65,Yes,1
7694-VLBWQ,Male,0,67,4-6 yrs,One year,Fiber optic,104.1,7040.85,103.54191176470589,Yes,1
2546-KZAAT,Male,0,52,4-6 yrs,One year,DSL,75.4,3865.45,72.93301886792453,No,0
0181-RITDD,Male,0,62,4-6 yrs,Two year,Fiber optic,108.15,6825.65,108.34365079365078,No,0
5989-PGKJB,Female,0,16,1-2 yrs,Month-to-month,Fiber optic,86.25,1340.1,78.82941176470588,No,0
4795-KTRTH,Female,1,5,0-1 yr,Month-to-month,Fiber optic,81.0,371.65,61.94166666666666,Yes,1
8272-ONJLV,Male,0,12,0-1 yr,One year,Fiber optic,95.7,1184.0,91.07692307692308,No,0
1488-PBLJN,Female,0,72,4-6 yrs,Two year,Fiber optic,116.85,8477.7,116.13287671232878,No,0
0308-GIQJT,Male,1,71,4-6 yrs,One year,Fiber optic,105.75,7382.85,102.53958333333334,No,0
3778-FOAQW,Female,0,24,1-2 yrs,One year,No,20.15,456.85,18.274,No,0
4452-ROHMO,Female,0,15,1-2 yrs,Two year,No,19.6,331.6,20.725,No,0
6481-OGDOO,Male,0,67,4-6 yrs,One year,Fiber optic,90.6,6056.15,89.06102941176471,Yes,1
3090-LETTY,Male,0,2,0-1 yr,Month-to-month,DSL,60.95,134.6,44.86666666666667,No,0
5349-AZPEW,Female,0,5,0-1 yr,Month-to-month,DSL,25.05,125.5,20.916666666666668,No,0
3753-TSEMP,Female,0,15,1-2 yrs,Month-to-month,Fiber optic,88.15,1390.6,86.9125,Yes,1
8305-VHZBZ,Male,0,1,0-1 yr,Month-to-month,No,20.2,20.2,10.1,Yes,1
9720-JJJOR,Male,0,41,2-4 yrs,One year,DSL,60.3,2511.3,59.792857142857144,No,0
8100-HZZLJ,Female,0,43,2-4 yrs,Month-to-month,DSL,63.95,2737.05,62.20568181818182,No,0
8775-ERLNB,Male,1,1,0-1 yr,Month-to-month,Fiber optic,74.3,74.3,37.15,No,0
8309-IEYJD,Female,1,1,0-1 yr,Month-to-month,Fiber optic,70.6,70.6,35.3,No,0
9172-JITSM,Female,0,26,2-4 yrs,Month-to-month,Fiber optic,90.8,2361.8,87.47407407407408,Yes,1
6298-QDFNH,Male,0,22,1-2 yrs,Month-to-month,Fiber optic,79.35,1730.35,75.23260869565217,Yes,1
7398-HPYZQ,Male,0,71,4-6 yrs,Two year,DSL,90.55,6404.0,88.94444444444444,No,0
3546-GHEAE,Male,0,7,0-1 yr,Two year,No,19.45,165.35,20.66875,No,0
7361-YPXFS,Female,1,28,2-4 yrs,Month-to-month,DSL,64.45,1867.6,64.39999999999999,No,0
6557-BZXLQ,Male,1,16,1-2 yrs,Month-to-month,Fiber optic,69.65,1043.3,61.370588235294115,No,0
2550-QHZGP,Male,0,7,0-1 yr,One year,No,19.5,128.6,16.075,No,0
7519-JTWQH,Female,0,69,4-6 yrs,Two year,Fiber optic,110.5,7455.45,106.50642857142857,No,0
2538-OIMXF,Female,0,1,0-1 yr,Month-to-month,DSL,24.7,24.7,12.35,No,0
8543-MSDMF,Male,0,3,0-1 yr,Month-to-month,DSL,77.4,206.15,51.5375,No,0
9961-JBNMK,Male,1,21,1-2 yrs,Month-to-month,Fiber optic,96.8,2030.3,92.28636363636363,Yes,1
1170-SASML,Female,0,69,4-6 yrs,Month-to-month,Fiber optic,85.4,5869.4,83.84857142857142,No,0
4872-JCVCA,Female,0,71,4-6 yrs,Two year,DSL,47.6,3377.8,46.91388888888889,No,0
5346-BZCHP,Female,0,69,4-6 yrs,Two year,No,19.4,1346.2,19.231428571428573,No,0
2038-LLMLM,Female,0,48,2-4 yrs,Month-to-month,Fiber optic,103.85,4946.05,100.93979591836735,No,0
6173-ITPWD,Male,0,47,2-4 yrs,Month-to-month,Fiber optic,83.35,4065.0,84.6875,Yes,1
9734-UYXQI,Female,0,2,0-1 yr,Month-to-month,DSL,49.4,106.55,35.516666666666666,Yes,1
1216-BGTSP,Male,0,45,2-4 yrs,Month-to-month,Fiber optic,108.45,4964.7,107.92826086956521,No,0
4138-NAXED,Male,0,51,4-6 yrs,Month-to-month,Fiber optic,81.0,4085.75,78.57211538461539,No,0
2189-UXTKY,Female,0,22,1-2 yrs,Month-to-month,DSL,79.2,1742.75,75.77173913043478,Yes,1
0744-BIKKF,Male,0,72,4-6 yrs,Two year,DSL,86.65,6224.8,85.27123287671233,No,0
7483-IQWIB,Male,0,37,2-4 yrs,Month-to-month,Fiber optic,92.95,3415.25,89.875,No,0
5248-KWLAR,Male,0,71,4-6 yrs,Two year,DSL,90.35,6325.25,87.85069444444444,No,0
4958-GZWIY,Male,0,7,0-1 yr,Month-to-month,DSL,48.7,340.25,42.53125,Yes,1
7996-MHXLW,Female,0,66,4-6 yrs,Two year,No,25.15,1683.6,25.128358208955223,No,0
7833-PKIHD,Male,0,51,4-6 yrs,One year,DSL,76.4,3966.3,76.275,No,0
7061-OVMIM,Female,0,30,2-4 yrs,One year,No,19.55,608.5,19.629032258064516,No,0
5153-RTHKF,Female,0,34,2-4 yrs,Month-to-month,Fiber optic,85.35,2896.6,82.75999999999999,No,0
1852-QSWCD,Male,0,64,4-6 yrs,Two year,No,24.8,1514.85,23.305384615384614,No,0
4832-VRBMR,Male,1,65,4-6 yrs,One year,Fiber optic,103.15,6792.45,102.91590909090908,No,0
9079-LWTFD,Male,0,47,2-4 yrs,Month-to-month,Fiber optic,100.75,4669.2,97.27499999999999,No,0
6356-ELRKD,Female,0,1,0-1 yr,Month-to-month,Fiber optic,95.6,95.6,47.8,Yes,1
8624-GIOUT,Female,0,49,4-6 yrs,Month-to-month,DSL,59.75,2934.3,58.68600000000001,Yes,1
3392-EHMNK,Female,0,67,4-6 yrs,Two year,Fiber optic,94.1,6302.8,92.68823529411765,No,0
5986-WWXDV,Male,0,39,2-4 yrs,One year,No,19.35,779.2,19.48,No,0
3061-BCKYI,Male,0,14,1-2 yrs,Month-to-month,No,19.9,283.75,18.916666666666668,No,0
6179-GJPSO,Female,1,43,2-4 yrs,Month-to-month,Fiber optic,108.15,4600.7,104.56136363636364,Yes,1
7901-TBKJX,Male,1,56,4-6 yrs,Month-to-month,Fiber optic,101.05,5594.0,98.14035087719299,No,0
7228-PAQPD,Female,0,14,1-2 yrs,One year,DSL,59.1,772.85,51.52333333333333,No,0
3177-LASXD,Female,0,1,0-1 yr,Month-to-month,Fiber optic,71.35,71.35,35.675,Yes,1
7746-QYVCO,Male,0,16,1-2 yrs,One year,DSL,55.85,857.8,50.45882352941176,No,0
5804-HYIEZ,Male,0,70,4-6 yrs,Month-to-month,Fiber optic,106.05,7554.05,106.39507042253521,No,0
9919-FZDED,Male,1,72,4-6 yrs,Two year,DSL,84.1,5981.65,81.94041095890411,No,0
5934-TSSAU,Female,0,23,1-2 yrs,Month-to-month,Fiber optic,75.3,1702.9,70.95416666666667,No,0
3486-KHMLI,Male,0,21,1-2 yrs,Month-to-month,No,24.7,467.15,21.23409090909091,No,0
4897-QSUYC,Female,0,1,0-1 yr,Month-to-month,No,20.15,20.15,10.075,Yes,1
1084-UQCHV,Male,0,1,0-1 yr,Month-to-month,Fiber optic,69.75,69.75,34.875,Yes,1
8290-YWKHZ,Female,1,32,2-4 yrs,Month-to-month,Fiber optic,93.2,2931.0,88.81818181818181,Yes,1
2955-BJZHG,Male,0,17,1-2 yrs,Month-to-month,Fiber optic,80.85,1400.85,77.82499999999999,Yes,1
3806-DXQOM,Female,0,4,0-1 yr,Month-to-month,DSL,33.65,137.85,27.57,Yes,1
6784-XYJAE,Female,0,36,2-4 yrs,One year,DSL,55.8,1941.5,52.472972972972975,No,0
3933-DQPWX,Female,0,50,4-6 yrs,Two year,DSL,39.7,1932.75,37.89705882352941,No,0
6661-EIPZC,Female,0,48,2-4 yrs,Month-to-month,DSL,29.5,1423.05,29.041836734693877,No,0
8957-THMOA,Female,0,50,4-6 yrs,Two year,No,20.15,970.85,19.03627450980392,No,0
2251-PYLPB,Male,0,72,4-6 yrs,Two year,DSL,79.55,5810.9,79.60136986301369,No,0
5555-RNPGT,Male,0,10,0-1 yr,Month-to-month,No,24.8,223.9,20.354545454545455,No,0
1057-FOGLZ,Female,0,18,1-2 yrs,Month-to-month,No,19.65,391.7,20.61578947368421,No,0
9300-RENDD,Male,0,1,0-1 yr,Month-to-month,Fiber optic,79.95,79.95,39.975,Yes,1
0761-AETCS,Female,0,1,0-1 yr,Month-to-month,No,19.3,19.3,9.65,Yes,1
8087-LGYHQ,Male,0,9,0-1 yr,Month-to-month,Fiber optic,94.05,811.65,81.16499999999999,No,0
4137-BTIKL,Male,0,2,0-1 yr,Month-to-month,Fiber optic,90.75,174.75,58.25,No,0
2190-BCXEC,Female,0,40,2-4 yrs,Month-to-month,Fiber optic,78.85,3126.85,76.26463414634146,No,0
6227-FBDXH,Male,0,69,4-6 yrs,One year,Fiber optic,99.5,6841.45,97.735,No,0
2153-MREFK,Female,0,37,2-4 yrs,One year,Fiber optic,99.2,3754.6,98.80526315789473,Yes,1
2911-WDXMV,Male,0,18,1-2 yrs,Month-to-month,Fiber optic,80.55,1406.65,74.03421052631579,No,0
7206-PQBBZ,Male,1,11,0-1 yr,Month-to-month,Fiber optic,70.2,834.7,69.55833333333334,No,0
3106-ULWFW,Female,0,8,0-1 yr,Month-to-month,Fiber optic,85.2,627.4,69.71111111111111,Yes,1
0925-VYDLG,Female,0,3,0-1 yr,Month-to-month,Fiber optic,75.25,242.0,60.5,Yes,1
4547-FZJWE,Male,0,55,4-6 yrs,One year,DSL,59.45,3157.0,56.375,No,0
7422-WNBTY,Male,0,33,2-4 yrs,Month-to-month,Fiber optic,93.35,3092.0,90.94117647058823,No,0
0842-IWYCP,Female,0,46,2-4 yrs,Month-to-month,DSL,44.95,2168.9,46.1468085106383,No,0
3521-HTQTV,Male,0,34,2-4 yrs,Two year,No,26.1,980.35,28.01,No,0
3744-ZBHON,Female,0,3,0-1 yr,Month-to-month,No,20.2,65.95,16.4875,No,0
3373-DIUUN,Male,0,30,2-4 yrs,Two year,No,21.25,711.9,22.96451612903226,No,0
8383-SGHJU,Female,0,33,2-4 yrs,One year,DSL,59.4,1952.8,57.43529411764706,No,0
7607-QKKTJ,Male,0,45,2-4 yrs,One year,Fiber optic,95.0,4368.85,94.97500000000001,No,0
7707-PYBBH,Male,0,40,2-4 yrs,Month-to-month,DSL,61.9,2647.1,64.56341463414634,No,0
8984-HPEMB,Female,0,71,4-6 yrs,Two year,Fiber optic,118.65,8477.6,117.74444444444445,No,0
4349-GFQHK,Male,0,1,0-1 yr,Month-to-month,DSL,54.35,54.35,27.175,Yes,1
4139-DETXS,Female,0,72,4-6 yrs,Two year,DSL,64.45,4528.0,62.02739726027397,No,0
9779-DPNEJ,Female,0,22,1-2 yrs,Month-to-month,Fiber optic,80.15,1790.65,77.85434782608696,No,0
9805-FILKB,Male,0,46,2-4 yrs,One year,No,20.2,845.6,17.99148936170213,No,0
5793-YOLJN,Female,0,55,4-6 yrs,Two year,No,21.0,1210.3,21.6125,No,0
0673-IGUQO,Male,0,1,0-1 yr,Month-to-month,No,20.45,20.45,10.225,No,0
4123-FCVCB,Female,0,12,0-1 yr,One year,DSL,75.85,854.45,65.72692307692309,No,0
8819-IMISP,Male,0,31,2-4 yrs,Month-to-month,Fiber optic,80.45,2429.1,75.909375,No,0
7802-EFKNY,Male,0,5,0-1 yr,Month-to-month,DSL,24.95,100.4,16.733333333333334,Yes,1
8311-UEUAB,Female,0,67,4-6 yrs,Two year,DSL,75.5,5229.45,76.90367647058824,No,0
5858-EAFCZ,Male,0,1,0-1 yr,Month-to-month,DSL,44.45,44.45,22.225,No,0
8035-BUYVG,Male,0,40,2-4 yrs,One year,DSL,42.35,1716.45,41.864634146341466,Yes,1
1163-ONYEY,Male,0,41,2-4 yrs,Month-to-month,DSL,74.55,3023.55,71.98928571428571,No,0
9787-XVQIU,Male,0,1,0-1 yr,Month-to-month,Fiber optic,75.3,75.3,37.65,Yes,1
8945-MUQUF,Male,0,51,4-6 yrs,One year,Fiber optic,94.8,4837.6,93.03076923076924,Yes,1
5656-MJEFC,Male,0,42,2-4 yrs,Two year,DSL,48.15,2032.3,47.26279069767442,No,0
6082-OQFBA,Male,0,23,1-2 yrs,One year,No,19.65,436.9,18.204166666666666,No,0
8051-HJRLT,Female,1,1,0-1 yr,Month-to-month,Fiber optic,70.55,70.55,35.275,Yes,1
8974-OVACP,Female,0,1,0-1 yr,Month-to-month,No,20.15,20.15,10.075,No,0
4010-YLMVT,Female,0,56,4-6 yrs,Month-to-month,Fiber optic,106.6,5893.95,103.40263157894736,No,0
1379-FRVEB,Male,0,15,1-2 yrs,Month-to-month,Fiber optic,91.0,1430.05,89.378125,No,0
8612-GXIDD,Male,0,12,0-1 yr,Two year,No,25.4,313.0,24.076923076923077,No,0
6288-CHQJB,Female,0,54,4-6 yrs,Two year,DSL,69.95,3871.85,70.39727272727272,No,0
8160-HOWOX,Female,0,7,0-1 yr,Month-to-month,DSL,66.85,458.1,57.2625,No,0
3023-GFLBR,Female,0,33,2-4 yrs,Month-to-month,Fiber optic,86.15,2745.7,80.75588235294117,Yes,1
6648-INWPS,Male,0,16,1-2 yrs,Month-to-month,No,20.15,341.35,20.079411764705885,No,0
4223-BKEOR,Female,0,21,1-2 yrs,One year,DSL,64.85,1336.8,60.76363636363636,No,0
4079-VTGLK,Male,1,30,2-4 yrs,Two year,DSL,74.85,2181.75,70.37903225806451,No,0
1763-WQFUK,Male,0,3,0-1 yr,Month-to-month,DSL,50.5,147.75,36.9375,No,0
1391-UBDAR,Male,0,11,0-1 yr,Month-to-month,Fiber optic,72.9,818.45,68.20416666666667,No,0
8894-JVDCV,Female,0,62,4-6 yrs,One year,Fiber optic,115.05,7133.45,113.22936507936508,No,0
2023-VQFDL,Male,0,18,1-2 yrs,Month-to-month,No,19.0,348.8,18.357894736842105,No,0
1345-GKDZZ,Male,0,6,0-1 yr,Month-to-month,No,19.55,128.6,18.37142857142857,No,0
2014-MKGMH,Female,0,46,2-4 yrs,One year,Fiber optic,101.1,4674.4,99.45531914893617,No,0
5628-FCGYG,Male,0,21,1-2 yrs,Month-to-month,Fiber optic,84.1,1737.45,78.97500000000001,No,0
2560-WBWXF,Male,0,68,4-6 yrs,Two year,No,24.15,1498.85,21.72246376811594,No,0
0248-IPDFW,Female,0,1,0-1 yr,Month-to-month,DSL,50.1,50.1,25.05,No,0
7978-DKUQH,Female,0,25,2-4 yrs,Month-to-month,Fiber optic,74.6,1797.75,69.14423076923077,No,0
4335-UPJSI,Female,0,24,1-2 yrs,Two year,No,19.75,498.1,19.924,No,0
0524-IAVZO,Female,0,30,2-4 yrs,Month-to-month,Fiber optic,85.0,2624.25,84.65322580645162,Yes,1
2737-YNGYW,Female,0,2,0-1 yr,Month-to-month,Fiber optic,80.55,184.1,61.36666666666667,Yes,1
1784-EZDKJ,Male,0,51,4-6 yrs,One year,Fiber optic,106.8,5498.8,105.74615384615385,No,0
9297-FVVDH,Female,0,57,4-6 yrs,Two year,DSL,84.5,4845.4,83.54137931034482,No,0
